[00:08:00]: [Join Announcement] GMC6
[00:08:25]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[00:19:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:19:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:20:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:21:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:22:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
