[11:23:08]: [Join Announcement] GMC6
[12:03:32]: [Announcement] World(Cave) Cleaning —『 The trees come up to my window like the yearning voice of the dumb earth.(Stray Birds-Ranbindranath Tagore)』
[12:03:46]: [Announcement] World(Forest) Cleaning —『 Never be afraid of the moments--thus sings the voice of the everlasting(Stray Birds-Ranbindranath Tagore)』
[12:24:50]: [Leave Announcement] GMC6
[12:26:47]: [Join Announcement] GMC6
[12:27:28]: [Leave Announcement] GMC6
[12:28:34]: [Join Announcement] GMC6
[12:47:32]: [Announcement] World(Cave) Cleaning —『 The mind, sharp but not broad, sticks at every point but does not move.(Stray Birds-Ranbindranath Tagore)』
[12:47:50]: [Announcement] World(Forest) Cleaning —『 It is the tears of the earth that keep here smiles in bloom. (Stray Birds-Ranbindranath Tagore)』
[12:58:35]: [Announcement] Performance Pack: Server cleaning
[13:27:39]: [Announcement] World(Cave) Cleaning —『 The mist, like love, plays upon the heart of the hills and brings out surprises of beauty.(Stray Birds-Ranbindranath Tagore)』
[13:28:00]: [Announcement] World(Forest) Cleaning —『 The stars are not afraid to appear like fireflies.(Stray Birds-Ranbindranath Tagore)』
[13:49:52]: [Announcement] GMC6   befriended Bunnymen 20 times   Completed Achievement [Bunny Leader]
[14:48:23]: [Announcement] World(Forest) Cleaning —『 The mind, sharp but not broad, sticks at every point but does not move.(Stray Birds-Ranbindranath Tagore)』
[15:21:49]: [Announcement] Essa vai ser uma noite terrível...
[15:21:49]: [Announcement] Essa vai ser uma noite terrível...
[15:21:49]: [Announcement] Essa vai ser uma noite terrível...
[15:21:49]: [Announcement] Essa vai ser uma noite terrível...
[15:21:59]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[15:21:59]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[15:21:59]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[15:22:00]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[15:28:00]: [Announcement] World(Cave) Cleaning —『 The trees come up to my window like the yearning voice of the dumb earth.(Stray Birds-Ranbindranath Tagore)』
[15:28:34]: [Announcement] World(Forest) Cleaning —『Stray birds of summer come to my window to sing and fly away. (Stray Birds-Ranbindranath Tagore)』
[16:08:07]: [Announcement] World(Cave) Cleaning —『 The mist, like love, plays upon the heart of the hills and brings out surprises of beauty.(Stray Birds-Ranbindranath Tagore)』
[16:08:45]: [Announcement] World(Forest) Cleaning —『 What is this unseen flame of darkness whose sparks are the stars?(Stray Birds-Ranbindranath Tagore)』
[16:19:30]: [Announcement] Performance Pack: Server cleaning
[16:48:13]: [Announcement] World(Cave) Cleaning —『 O Troupe of little vagrants of the world, leave your footprints in my words.(Stray Birds-Ranbindranath Tagore)』
[16:48:56]: [Announcement] World(Forest) Cleaning —『 The mist, like love, plays upon the heart of the hills and brings out surprises of beauty.(Stray Birds-Ranbindranath Tagore)』
[17:28:20]: [Announcement] World(Cave) Cleaning —『 You smiled and talked to me of nothing and I felt that for this I had been waiting long.(Stray Birds-Ranbindranath Tagore)』
[17:29:07]: [Announcement] World(Forest) Cleaning —『 Do not blame your food because you have no appetite.(Stray Birds-Ranbindranath Tagore)』
[17:38:26]: [Announcement] Essa vai ser uma noite terrível...
[17:38:26]: [Announcement] Essa vai ser uma noite terrível...
[17:38:28]: [Announcement] Essa vai ser uma noite terrível...
[17:38:29]: [Announcement] Essa vai ser uma noite terrível...
[17:38:36]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[17:38:36]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[17:38:38]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[17:38:39]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[17:41:50]: [Announcement] A Boss Fight between GMC6 and Boss Torre sombria has started!
[17:41:54]: [Announcement] GMC6 was victorious!
[17:42:00]: [Announcement] A Boss Fight between GMC6 and Boss Cavalo sombrio has started!
[17:42:04]: [Announcement] GMC6 was victorious!
[17:42:10]: [Announcement] A Boss Fight between GMC6 and Boss Bispo sombrio has started!
[17:42:14]: [Announcement] GMC6 was victorious!
[17:42:28]: [Announcement] A Boss Fight between GMC6 and Boss Varg Possuído has started!
[17:42:34]: [Announcement] GMC6 was victorious!
[17:42:56]: [Announcement] A Boss Fight between GMC6 and Boss Torre sombria has started!
[17:43:00]: [Announcement] GMC6 was victorious!
[17:43:08]: [Announcement] A Boss Fight between GMC6 and Boss Cervoclope has started!
[17:43:11]: [Announcement] GMC6 was victorious!
[17:43:48]: [Announcement] A Boss Fight between GMC6 and Boss Cavalo sombrio has started!
[17:43:51]: [Announcement] GMC6 was victorious!
[17:44:18]: [Announcement] A Boss Fight between GMC6 and Boss Pássaro Disforme has started!
[17:44:22]: [Announcement] GMC6 was victorious!
[17:45:00]: [Announcement] A Boss Fight between GMC6 and Boss Olho do Terror has started!
[17:45:02]: [Announcement] GMC6 was victorious!
[17:45:52]: [Announcement] A Boss Fight between GMC6 and Boss Mucovelha has started!
[17:45:54]: [Announcement] GMC6 was victorious!
[17:50:06]: [Announcement] A Boss Fight between GMC6 and Boss Torre sombria has started!
[17:50:11]: [Announcement] GMC6 was victorious!
[17:50:17]: [Announcement] A Boss Fight between GMC6 and Boss Varg has started!
[17:50:18]: [Join Announcement] Vapo
[17:50:19]: [Announcement] GMC6 was victorious!
[17:50:31]: [Announcement] A Boss Fight between GMC6 and Boss Rainha das Aranhas has started!
[17:50:33]: [Announcement] GMC6 was victorious!
[17:51:13]: [Announcement] A Boss Fight between GMC6 and Boss Mucovelha has started!
[17:51:15]: [Announcement] GMC6 was victorious!
[17:51:22]: [Say] (KU_N9ipdSfX) Vapo: opa
[17:51:38]: [Say] (KU_LbNGg3S9) GMC6: oi
[17:51:43]: [Say] (KU_LbNGg3S9) GMC6: nem vi entrando kk
[17:51:57]: [Say] (KU_LbNGg3S9) GMC6: tenho q te mostrar algo
[17:52:39]: [Say] (KU_N9ipdSfX) Vapo: oq
[17:53:27]: [Say] (KU_N9ipdSfX) Vapo: eu to jogando um mundo solo de wes
[17:53:39]: [Say] (KU_N9ipdSfX) Vapo: praticamente o mesmo daq sem a loja
[17:53:53]: [Say] (KU_N9ipdSfX) Vapo: faz muita diferença
[17:53:57]: [Say] (KU_LbNGg3S9) GMC6: interresante
[17:54:05]: [Say] (KU_LbNGg3S9) GMC6: com certeza
[17:54:16]: [Say] (KU_N9ipdSfX) Vapo: o wes nesse mod tem um bonus de xp
[17:54:29]: [Say] (KU_N9ipdSfX) Vapo: ta no primeiro ano e ja to no level 70
[17:54:42]: [Say] (KU_LbNGg3S9) GMC6:  We have 6 experience circuits in this spacious chest, and this one has 100% durability.
[17:54:58]: [Say] (KU_LbNGg3S9) GMC6: eu usei isso e quebrei o jogo
[17:55:08]: [Say] (KU_LbNGg3S9) GMC6: vem no cc
[17:55:21]: [Say] (KU_N9ipdSfX) Vapo: to aq
[17:55:48]: [Say] (KU_LbNGg3S9) GMC6: n sei c vc leu o dc
[17:55:53]: [Say] (KU_N9ipdSfX) Vapo: li
[17:55:56]: [Say] (KU_LbNGg3S9) GMC6: mas eu falei q podia da mt merda
[17:56:14]: [Say] (KU_LbNGg3S9) GMC6: e n deurrubo o serv n sei como kk
[17:56:23]: [Say] (KU_N9ipdSfX) Vapo: oq tu ia fazer
[17:56:33]: [Say] (KU_LbNGg3S9) GMC6: deixa eu luta e olha kk
[17:57:08]: [Say] (KU_N9ipdSfX) Vapo: tem uranio nessa merda?
[17:57:08]: [Say] (KU_LbNGg3S9) GMC6: 11k d dano quebrei dms
[17:57:19]: [Say] (KU_LbNGg3S9) GMC6: kk
[17:57:36]: [Say] (KU_LbNGg3S9) GMC6: literal nd dura agr
[17:57:54]: [Say] (KU_LbNGg3S9) GMC6: da pra eu luta literalmente d mao nua
[17:58:08]: [Say] (KU_N9ipdSfX) Vapo: se pa os cara vao quere nerfar isso dai
[17:58:15]: [Say] (KU_LbNGg3S9) GMC6: com certeza
[17:58:50]: [Say] (KU_LbNGg3S9) GMC6: eu crashei o serv um bocado d vez esses tempos tentando descobrir combos e agr foi kk
[17:59:00]: [Say] (KU_LbNGg3S9) GMC6:  Circuits: 5 Lunar Spear circuits, 1 Shadow circuits, 1 Electrification (Charged).
[17:59:51]: [Say] (KU_LbNGg3S9) GMC6: tb tem uma vantagem q ali no negocio tem defesa planar ent c upa n precisa d brig
[18:00:15]: [Say] (KU_N9ipdSfX) Vapo: sera se o oto nerfou o tesouro?
[18:00:46]: [Say] (KU_N9ipdSfX) Vapo: vamos descobrir
[18:00:48]: [Say] (KU_LbNGg3S9) GMC6: disse q s mas ainda existe os dificil q crasha
[18:00:56]: [Say] (KU_N9ipdSfX) Vapo: nao po
[18:01:11]: [Say] (KU_N9ipdSfX) Vapo: é pra diminuir o tanto de mob
[18:01:17]: [Say] (KU_N9ipdSfX) Vapo: mesmo q diga dificil
[18:01:21]: [Say] (KU_N9ipdSfX) Vapo: fez uma recentemente?
[18:01:26]: [Say] (KU_LbNGg3S9) GMC6: a ent br tenta
[18:01:34]: [Say] (KU_LbNGg3S9) GMC6: n antes so dava crash
[18:01:45]: [Say] (KU_N9ipdSfX) Vapo: tentar aq
[18:01:52]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:02:06]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:02:08]: [Say] (KU_N9ipdSfX) Vapo: nerfou legal
[18:02:17]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:02:25]: [Announcement] The final Wave starts now! Kill all enemies!
[18:02:39]: [Announcement] You won!
[18:02:42]: [Say] (KU_LbNGg3S9) GMC6: da pra tirar agr
[18:02:54]: [Say] (KU_N9ipdSfX) Vapo: recompensa tbm ta melhor
[18:03:15]: [Say] (KU_LbNGg3S9) GMC6: vm limpa?
[18:03:20]: [Say] (KU_N9ipdSfX) Vapo: acho q daria ate pra subir um pouco
[18:03:25]: [Say] (KU_N9ipdSfX) Vapo: mas vamo limpar elas logo
[18:03:40]: [Say] (KU_N9ipdSfX) Vapo: se bem q eu acho q  elas nao deixa o chunk carregado nao
[18:04:31]: [Say] (KU_LbNGg3S9) GMC6: fiz uma reforma meio acidental nos bau
[18:05:25]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:05:33]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:05:41]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:05:41]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:09:14]: [Join Announcement] GMC6
[18:09:29]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[18:12:55]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:12:56]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:13:03]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:13:03]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:13:11]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:13:12]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:13:19]: [Announcement] The final Wave starts now! Kill all enemies!
[18:13:25]: [Announcement] The final Wave starts now! Kill all enemies!
[18:13:27]: [Announcement] You won!
[18:13:36]: [Announcement] You won!
[18:17:54]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:18:05]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:18:13]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:18:21]: [Announcement] The final Wave starts now! Kill all enemies!
[18:18:32]: [Announcement] You won!
[18:20:52]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:20:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:21:04]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:21:04]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:21:04]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:21:04]: [Announcement] The final Wave starts now! Kill all enemies!
[18:21:04]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:21:04]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:21:07]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:21:07]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:21:07]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:21:10]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:21:18]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:21:21]: [Announcement] The final Wave starts now! Kill all enemies!
[18:21:24]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:21:24]: [Announcement] You won!
[18:21:27]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:21:32]: [Announcement] You won!
[18:21:33]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:21:33]: [Announcement] The final Wave starts now! Kill all enemies!
[18:24:58]: [Join Announcement] GMC6
[18:24:58]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[18:28:16]: [Leave Announcement] GMC6
[18:29:53]: [Join Announcement] GMC6
[18:30:27]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[18:31:00]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:31:08]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:31:16]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:31:27]: [Announcement] The final Wave starts now! Kill all enemies!
[18:31:38]: [Announcement] You won!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:29]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:34:46]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:34:51]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:34:51]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:34:51]: [Announcement] The final Wave starts now! Kill all enemies!
[18:34:54]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:34:54]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:34:54]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:34:54]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:34:54]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:34:54]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:35:00]: [Announcement] GMC6   killed 10 Charged Volt Goat   Completed Achievement [Short Circuit]
[18:35:00]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:35:08]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:35:08]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:35:08]: [Announcement] You won!
[18:35:14]: [Announcement] The final Wave starts now! Kill all enemies!
[18:35:14]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:35:17]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:35:20]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:35:43]: [Announcement] The final Wave starts now! Kill all enemies!
[18:35:46]: [Announcement] The final Wave starts now! Kill all enemies!
[18:35:46]: [Announcement] You won!
[18:35:50]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:35:59]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:36:01]: [Announcement] The final Wave starts now! Kill all enemies!
[18:36:02]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:36:04]: [Announcement] The final Wave starts now! Kill all enemies!
[18:36:05]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:36:06]: [Announcement] You won!
[18:36:22]: [Announcement] The final Wave starts now! Kill all enemies!
[18:36:22]: [Announcement] The final Wave starts now! Kill all enemies!
[18:36:25]: [Announcement] The final Wave starts now! Kill all enemies!
[18:36:28]: [Announcement] The final Wave starts now! Kill all enemies!
[18:36:30]: [Announcement] You won!
[18:36:42]: [Announcement] You won!
[18:36:51]: [Announcement] You won!
[18:36:51]: [Announcement] You won!
[18:36:57]: [Announcement] You won!
[18:37:00]: [Announcement] You won!
[18:37:03]: [Announcement] You won!
[18:37:03]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:37:11]: [Announcement] The final Wave starts now! Kill all enemies!
[18:37:22]: [Announcement] You won!
[18:37:52]: [Announcement] The final Wave starts now! Kill all enemies!
[18:37:54]: [Say] (KU_LbNGg3S9) GMC6: e veio uns
[18:38:03]: [Announcement] You won!
[18:38:07]: [Say] (KU_LbNGg3S9) GMC6: tesouro no msm lugar
[18:42:55]: [Leave Announcement] GMC6
[18:48:17]: [Join Announcement] GMC6
[18:48:42]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[19:00:15]: [Announcement] Wave 1 starts now! Kill all enemies!
[19:00:26]: [Announcement] Wave 2 starts now! Kill all enemies!
[19:00:34]: [Announcement] Wave 3 starts now! Kill all enemies!
[19:00:34]: [Announcement] Wave 3 starts now! Kill all enemies!
[19:04:00]: [Join Announcement] GMC6
[19:04:00]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[19:04:00]: [Join Announcement] GMC6
[19:10:29]: [Leave Announcement] GMC6
[19:12:15]: [Join Announcement] GMC6
[19:12:49]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[19:16:01]: [Announcement] Wave 1 starts now! Kill all enemies!
[19:16:30]: [Announcement] Wave 2 starts now! Kill all enemies!
[19:16:53]: [Announcement] Wave 3 starts now! Kill all enemies!
[19:17:07]: [Announcement] The final Wave starts now! Kill all enemies!
[19:17:21]: [Announcement] You won!
[19:20:46]: [Announcement] Wave 1 starts now! Kill all enemies!
[19:20:54]: [Announcement] Wave 2 starts now! Kill all enemies!
[19:21:02]: [Announcement] Wave 3 starts now! Kill all enemies!
[19:21:10]: [Announcement] The final Wave starts now! Kill all enemies!
[19:21:21]: [Announcement] You won!
[19:22:31]: [Announcement] Wave 1 starts now! Kill all enemies!
[19:22:39]: [Announcement] Wave 2 starts now! Kill all enemies!
[19:22:47]: [Announcement] Wave 3 starts now! Kill all enemies!
[19:22:47]: [Announcement] Wave 3 starts now! Kill all enemies!
[19:26:53]: [Join Announcement] GMC6
[19:27:27]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[19:27:48]: [Announcement] Wave 1 starts now! Kill all enemies!
[19:27:56]: [Announcement] Wave 2 starts now! Kill all enemies!
[19:28:04]: [Leave Announcement] GMC6
[19:31:55]: [Join Announcement] GMC6
[19:32:21]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[19:32:45]: [Announcement] Wave 3 starts now! Kill all enemies!
[19:32:59]: [Announcement] The final Wave starts now! Kill all enemies!
[19:33:16]: [Announcement] You won!
[19:39:55]: [Announcement] Wave 1 starts now! Kill all enemies!
[19:40:18]: [Announcement] Wave 2 starts now! Kill all enemies!
[19:40:29]: [Announcement] Wave 3 starts now! Kill all enemies!
[19:40:43]: [Announcement] The final Wave starts now! Kill all enemies!
[19:41:00]: [Announcement] You won!
[19:49:38]: [Leave Announcement] GMC6
[19:51:42]: [Join Announcement] GMC6
[19:52:07]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[20:14:18]: [Announcement] World(Cave) Cleaning —『 The mind, sharp but not broad, sticks at every point but does not move.(Stray Birds-Ranbindranath Tagore)』
[20:14:22]: [Announcement] World(Forest) Cleaning —『 O Troupe of little vagrants of the world, leave your footprints in my words.(Stray Birds-Ranbindranath Tagore)』
[20:19:45]: [Join Announcement] walysomlorra1
[20:21:14]: [Announcement] walysomlorra1   successfully entered game   Completed Achievement [New Beginning]
[20:21:14]: [Announcement] walysomlorra1 got 0 Achievement point from Initial Stars Configuration
[20:22:00]: [Join Announcement] Apple
[20:22:24]: [Announcement] Performance Pack: Server cleaning
[20:22:30]: [Announcement] Apple   successfully entered game   Completed Achievement [New Beginning]
[20:22:30]: [Announcement] Apple got 0 Achievement point from Initial Stars Configuration
[20:22:48]: [Death Announcement] walysomlorra1 teve a vida tirada por a passagem do tempo. Ela se transformou em uma fantasma assustadora!
[20:23:37]: [Resurrect Announcement] walysomlorra1 foi ressuscitado(a) por Portal Celestial.
[20:25:13]: [Say] (KU_LbNGg3S9) GMC6: br?
[20:25:20]: [Say] (KU_1unu2Pj2) Apple: sim
[20:25:26]: [Say] (KU_LbNGg3S9) GMC6: boa noite
[20:25:43]: [Say] (KU_1unu2Pj2) Apple: boa noite
[20:26:20]: [Say] (KU_LbNGg3S9) GMC6: sao do tipo q entra e sai?
[20:26:20]: [Say] (KU_H6259xcN) walysomlorra1: bom
[20:26:28]: [Say] (KU_LbNGg3S9) GMC6: ou querem joga?
[20:26:37]: [Say] (KU_H6259xcN) walysomlorra1: acho que sim
[20:27:10]: [Say] (KU_LbNGg3S9) GMC6: quiserem algo chama
[20:27:21]: [Say] (KU_H6259xcN) walysomlorra1: nunca joguei em server assim
[20:27:40]: [Say] (KU_LbNGg3S9) GMC6: e bem legal tem mt coisa em mods
[20:28:50]: [Death Announcement] Apple teve a vida tirada por Passaralto. Ela se transformou em uma fantasma assustadora!
[20:29:18]: [Say] (KU_H6259xcN) walysomlorra1: kakak tem uma tards aqui
[20:29:26]: [Say] (KU_LbNGg3S9) GMC6: ent kk
[20:29:33]: [Say] (KU_1unu2Pj2) Apple: kakakaakakkakakakaakak
[20:30:27]: [Say] (KU_LbNGg3S9) GMC6: n quer reviver?
[20:30:44]: [Say] (KU_1unu2Pj2) Apple: quero
[20:30:52]: [Say] (KU_1unu2Pj2) Apple: mas o portal ta longe
[20:30:55]: [Say] (KU_LbNGg3S9) GMC6: assombra o amuleto d vida
[20:31:04]: [Announcement] Apple   Equiped skinned item   Completed Achievement [Pay to Win]
[20:31:04]: [Resurrect Announcement] Apple foi ressuscitado(a) por Amuleto da vida.
[20:31:31]: [Say] (KU_LbNGg3S9) GMC6: cuidado com frio
[20:31:49]: [Announcement] Apple   has a Krampus Sack   Completed Achievement [Top 1%]
[20:32:03]: [Announcement] walysomlorra1   has a Krampus Sack   Completed Achievement [Top 1%]
[20:32:27]: [Announcement] walysomlorra1   Equiped skinned item   Completed Achievement [Pay to Win]
[20:33:04]: [Say] (KU_H6259xcN) walysomlorra1: olha o tanto de mod
[20:33:25]: [Say] (KU_1unu2Pj2) Apple: nesse mundo n tem mod n
[20:33:26]: [Say] (KU_LbNGg3S9) GMC6: acho q oq mais ve aq sao uns 4
[20:33:32]: [Announcement] Apple   ate food for the first time   Completed Achievement [First Bite]
[20:34:31]: [Say] (KU_LbNGg3S9) GMC6: sabe na estrela e no + em cima esquerda da tela? recomendo em abilidades compra primeiro o
[20:34:36]: [Say] (KU_LbNGg3S9) GMC6: imune ao frio
[20:34:54]: [Say] (KU_LbNGg3S9) GMC6: q na base usamos um negocio q esria mt
[20:36:07]: [Say] (KU_H6259xcN) walysomlorra1: oque e nanobots
[20:36:40]: [Say] (KU_LbNGg3S9) GMC6: regenera os item equipados como armadura arma roupa colar e bota
[20:36:49]: [Say] (KU_LbNGg3S9) GMC6:  I have a marine janes with 100% durability.
[20:36:52]: [Say] (KU_LbNGg3S9) GMC6:  I have an amuleto da sorte with 100% durability.
[20:36:53]: [Say] (KU_LbNGg3S9) GMC6:  I have a rain coat with 100% durability.
[20:36:55]: [Say] (KU_LbNGg3S9) GMC6:  I have a thulecite suit with 100% durability.
[20:36:56]: [Say] (KU_LbNGg3S9) GMC6:  I have a thulecite crown with 100% durability.
[20:37:34]: [Announcement] walysomlorra1   ate food for the first time   Completed Achievement [First Bite]
[20:37:47]: [Say] (KU_H6259xcN) walysomlorra1: mapa muito da hora
[20:37:59]: [Say] (KU_H6259xcN) walysomlorra1: mais nao entendo nada
[20:38:25]: [Say] (KU_LbNGg3S9) GMC6: normal quando entrei so achei incrivel ter tanta coisa pra aprender
[20:38:52]: [Say] (KU_H6259xcN) walysomlorra1: essa skin e de mod?
[20:38:58]: [Say] (KU_LbNGg3S9) GMC6: qual
[20:39:02]: [Say] (KU_LbNGg3S9) GMC6: bau?
[20:39:14]: [Say] (KU_H6259xcN) walysomlorra1: a de cult the lamb
[20:39:28]: [Say] (KU_LbNGg3S9) GMC6: a fogueira?
[20:39:35]: [Say] (KU_H6259xcN) walysomlorra1: bau
[20:39:59]: [Say] (KU_LbNGg3S9) GMC6: n e natural teve cros over sei la como escreve
[20:42:11]: [Say] (KU_H6259xcN) walysomlorra1: tchau povo
[20:42:11]: [Announcement] A Boss Fight between GMC6 and Boss Krampus has started!
[20:42:15]: [Announcement] GMC6 was victorious!
[20:42:20]: [Announcement] A Boss Fight between GMC6 and Boss Krampus has started!
[20:42:23]: [Announcement] GMC6 was victorious!
[20:42:26]: [Announcement] A Boss Fight between GMC6 and Boss Rainha das Aranhas has started!
[20:42:30]: [Announcement] GMC6 was victorious!
[20:42:33]: [Say] (KU_H6259xcN) walysomlorra1: hitkill?
[20:42:34]: [Announcement] A Boss Fight between GMC6 and Molhado(a) Boss Molhado(a) Flot has started!
[20:42:38]: [Announcement] GMC6 was victorious!
[20:42:40]: [Death Announcement] walysomlorra1 teve a vida tirada por a passagem do tempo. Ela se transformou em uma fantasma assustadora!
[20:42:57]: [Leave Announcement] walysomlorra1
[20:43:07]: [Say] (KU_LbNGg3S9) GMC6: n eu q to mt forte msm
[20:43:22]: [Say] (KU_1unu2Pj2) Apple: vc joga a quanto tempo nesse mundo
[20:43:51]: [Say] (KU_LbNGg3S9) GMC6: tempo eu n sei mas dias do jogo mais d 1000
[20:44:07]: [Death Announcement] Apple teve a vida tirada por Sombraclara Mortal. Ela se transformou em uma fantasma assustadora!
[20:44:12]: [Leave Announcement] Apple
[20:46:43]: [Leave Announcement] GMC6
[23:30:57]: [Announcement] O servidor será reiniciado em 15m para manutenção programada!
[23:41:27]: [Announcement] O servidor será reiniciado em 5m para manutenção programada!
[23:45:58]: [Announcement] O servidor será reiniciado em 1m para manutenção programada!
[23:47:28]: [Announcement] Reiniciando servidor...
