[00:51:25]: [Join Announcement] GMC6
[00:51:53]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[01:09:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:09:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:10:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:11:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
