[11:23:09]: [Join Announcement] GMC6
[12:03:33]: [Announcement] World(Cave) Cleaning —『 The trees come up to my window like the yearning voice of the dumb earth.(Stray Birds-Ranbindranath Tagore)』
[12:03:47]: [Announcement] World(Forest) Cleaning —『 Never be afraid of the moments--thus sings the voice of the everlasting(Stray Birds-Ranbindranath Tagore)』
[12:24:51]: [Leave Announcement] GMC6
[12:26:48]: [Join Announcement] GMC6
[12:27:29]: [Leave Announcement] GMC6
[12:28:35]: [Join Announcement] GMC6
[12:47:33]: [Announcement] World(Cave) Cleaning —『 The mind, sharp but not broad, sticks at every point but does not move.(Stray Birds-Ranbindranath Tagore)』
[12:47:51]: [Announcement] World(Forest) Cleaning —『 It is the tears of the earth that keep here smiles in bloom. (Stray Birds-Ranbindranath Tagore)』
[12:58:36]: [Announcement] Performance Pack: Server cleaning
[13:27:40]: [Announcement] World(Cave) Cleaning —『 The mist, like love, plays upon the heart of the hills and brings out surprises of beauty.(Stray Birds-Ranbindranath Tagore)』
[13:28:01]: [Announcement] World(Forest) Cleaning —『 The stars are not afraid to appear like fireflies.(Stray Birds-Ranbindranath Tagore)』
[13:49:53]: [Announcement] GMC6   befriended Bunnymen 20 times   Completed Achievement [Bunny Leader]
[14:48:24]: [Announcement] World(Forest) Cleaning —『 The mind, sharp but not broad, sticks at every point but does not move.(Stray Birds-Ranbindranath Tagore)』
[15:21:50]: [Announcement] Essa vai ser uma noite terrível...
[15:21:50]: [Announcement] Essa vai ser uma noite terrível...
[15:21:50]: [Announcement] Essa vai ser uma noite terrível...
[15:21:50]: [Announcement] Essa vai ser uma noite terrível...
[15:22:00]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[15:22:00]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[15:22:00]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[15:22:00]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[15:28:01]: [Announcement] World(Cave) Cleaning —『 The trees come up to my window like the yearning voice of the dumb earth.(Stray Birds-Ranbindranath Tagore)』
[15:28:35]: [Announcement] World(Forest) Cleaning —『Stray birds of summer come to my window to sing and fly away. (Stray Birds-Ranbindranath Tagore)』
[16:08:08]: [Announcement] World(Cave) Cleaning —『 The mist, like love, plays upon the heart of the hills and brings out surprises of beauty.(Stray Birds-Ranbindranath Tagore)』
[16:08:46]: [Announcement] World(Forest) Cleaning —『 What is this unseen flame of darkness whose sparks are the stars?(Stray Birds-Ranbindranath Tagore)』
[16:19:31]: [Announcement] Performance Pack: Server cleaning
[16:48:14]: [Announcement] World(Cave) Cleaning —『 O Troupe of little vagrants of the world, leave your footprints in my words.(Stray Birds-Ranbindranath Tagore)』
[16:48:57]: [Announcement] World(Forest) Cleaning —『 The mist, like love, plays upon the heart of the hills and brings out surprises of beauty.(Stray Birds-Ranbindranath Tagore)』
[17:28:21]: [Announcement] World(Cave) Cleaning —『 You smiled and talked to me of nothing and I felt that for this I had been waiting long.(Stray Birds-Ranbindranath Tagore)』
[17:29:08]: [Announcement] World(Forest) Cleaning —『 Do not blame your food because you have no appetite.(Stray Birds-Ranbindranath Tagore)』
[17:38:27]: [Announcement] Essa vai ser uma noite terrível...
[17:38:27]: [Announcement] Essa vai ser uma noite terrível...
[17:38:29]: [Announcement] Essa vai ser uma noite terrível...
[17:38:30]: [Announcement] Essa vai ser uma noite terrível...
[17:38:37]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[17:38:37]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[17:38:39]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[17:38:40]: [Announcement] Os Gêmeos fixam seu olhar em GMC6
[17:41:51]: [Announcement] A Boss Fight between GMC6 and Boss Torre sombria has started!
[17:41:55]: [Announcement] GMC6 was victorious!
[17:42:01]: [Announcement] A Boss Fight between GMC6 and Boss Cavalo sombrio has started!
[17:42:05]: [Announcement] GMC6 was victorious!
[17:42:11]: [Announcement] A Boss Fight between GMC6 and Boss Bispo sombrio has started!
[17:42:15]: [Announcement] GMC6 was victorious!
[17:42:29]: [Announcement] A Boss Fight between GMC6 and Boss Varg Possuído has started!
[17:42:35]: [Announcement] GMC6 was victorious!
[17:42:57]: [Announcement] A Boss Fight between GMC6 and Boss Torre sombria has started!
[17:43:01]: [Announcement] GMC6 was victorious!
[17:43:09]: [Announcement] A Boss Fight between GMC6 and Boss Cervoclope has started!
[17:43:12]: [Announcement] GMC6 was victorious!
[17:43:49]: [Announcement] A Boss Fight between GMC6 and Boss Cavalo sombrio has started!
[17:43:52]: [Announcement] GMC6 was victorious!
[17:44:19]: [Announcement] A Boss Fight between GMC6 and Boss Pássaro Disforme has started!
[17:44:23]: [Announcement] GMC6 was victorious!
[17:45:01]: [Announcement] A Boss Fight between GMC6 and Boss Olho do Terror has started!
[17:45:03]: [Announcement] GMC6 was victorious!
[17:45:53]: [Announcement] A Boss Fight between GMC6 and Boss Mucovelha has started!
[17:45:55]: [Announcement] GMC6 was victorious!
[17:50:07]: [Announcement] A Boss Fight between GMC6 and Boss Torre sombria has started!
[17:50:12]: [Announcement] GMC6 was victorious!
[17:50:18]: [Announcement] A Boss Fight between GMC6 and Boss Varg has started!
[17:50:19]: [Join Announcement] Vapo
[17:50:20]: [Announcement] GMC6 was victorious!
[17:50:32]: [Announcement] A Boss Fight between GMC6 and Boss Rainha das Aranhas has started!
[17:50:34]: [Announcement] GMC6 was victorious!
[17:51:14]: [Announcement] A Boss Fight between GMC6 and Boss Mucovelha has started!
[17:51:16]: [Announcement] GMC6 was victorious!
[17:51:23]: [Say] (KU_N9ipdSfX) Vapo: opa
[17:51:39]: [Say] (KU_LbNGg3S9) GMC6: oi
[17:51:44]: [Say] (KU_LbNGg3S9) GMC6: nem vi entrando kk
[17:51:58]: [Say] (KU_LbNGg3S9) GMC6: tenho q te mostrar algo
[17:52:40]: [Say] (KU_N9ipdSfX) Vapo: oq
[17:53:28]: [Say] (KU_N9ipdSfX) Vapo: eu to jogando um mundo solo de wes
[17:53:40]: [Say] (KU_N9ipdSfX) Vapo: praticamente o mesmo daq sem a loja
[17:53:54]: [Say] (KU_N9ipdSfX) Vapo: faz muita diferença
[17:53:58]: [Say] (KU_LbNGg3S9) GMC6: interresante
[17:54:06]: [Say] (KU_LbNGg3S9) GMC6: com certeza
[17:54:17]: [Say] (KU_N9ipdSfX) Vapo: o wes nesse mod tem um bonus de xp
[17:54:30]: [Say] (KU_N9ipdSfX) Vapo: ta no primeiro ano e ja to no level 70
[17:54:43]: [Say] (KU_LbNGg3S9) GMC6:  We have 6 experience circuits in this spacious chest, and this one has 100% durability.
[17:54:59]: [Say] (KU_LbNGg3S9) GMC6: eu usei isso e quebrei o jogo
[17:55:09]: [Say] (KU_LbNGg3S9) GMC6: vem no cc
[17:55:22]: [Say] (KU_N9ipdSfX) Vapo: to aq
[17:55:49]: [Say] (KU_LbNGg3S9) GMC6: n sei c vc leu o dc
[17:55:54]: [Say] (KU_N9ipdSfX) Vapo: li
[17:55:57]: [Say] (KU_LbNGg3S9) GMC6: mas eu falei q podia da mt merda
[17:56:15]: [Say] (KU_LbNGg3S9) GMC6: e n deurrubo o serv n sei como kk
[17:56:24]: [Say] (KU_N9ipdSfX) Vapo: oq tu ia fazer
[17:56:34]: [Say] (KU_LbNGg3S9) GMC6: deixa eu luta e olha kk
[17:57:09]: [Say] (KU_N9ipdSfX) Vapo: tem uranio nessa merda?
[17:57:09]: [Say] (KU_LbNGg3S9) GMC6: 11k d dano quebrei dms
[17:57:20]: [Say] (KU_LbNGg3S9) GMC6: kk
[17:57:37]: [Say] (KU_LbNGg3S9) GMC6: literal nd dura agr
[17:57:55]: [Say] (KU_LbNGg3S9) GMC6: da pra eu luta literalmente d mao nua
[17:58:09]: [Say] (KU_N9ipdSfX) Vapo: se pa os cara vao quere nerfar isso dai
[17:58:16]: [Say] (KU_LbNGg3S9) GMC6: com certeza
[17:58:51]: [Say] (KU_LbNGg3S9) GMC6: eu crashei o serv um bocado d vez esses tempos tentando descobrir combos e agr foi kk
[17:59:01]: [Say] (KU_LbNGg3S9) GMC6:  Circuits: 5 Lunar Spear circuits, 1 Shadow circuits, 1 Electrification (Charged).
[17:59:52]: [Say] (KU_LbNGg3S9) GMC6: tb tem uma vantagem q ali no negocio tem defesa planar ent c upa n precisa d brig
[18:00:16]: [Say] (KU_N9ipdSfX) Vapo: sera se o oto nerfou o tesouro?
[18:00:46]: [Say] (KU_N9ipdSfX) Vapo: vamos descobrir
[18:00:49]: [Say] (KU_LbNGg3S9) GMC6: disse q s mas ainda existe os dificil q crasha
[18:00:57]: [Say] (KU_N9ipdSfX) Vapo: nao po
[18:01:12]: [Say] (KU_N9ipdSfX) Vapo: é pra diminuir o tanto de mob
[18:01:18]: [Say] (KU_N9ipdSfX) Vapo: mesmo q diga dificil
[18:01:22]: [Say] (KU_N9ipdSfX) Vapo: fez uma recentemente?
[18:01:27]: [Say] (KU_LbNGg3S9) GMC6: a ent br tenta
[18:01:35]: [Say] (KU_LbNGg3S9) GMC6: n antes so dava crash
[18:01:46]: [Say] (KU_N9ipdSfX) Vapo: tentar aq
[18:01:53]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:02:07]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:02:09]: [Say] (KU_N9ipdSfX) Vapo: nerfou legal
[18:02:18]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:02:26]: [Announcement] The final Wave starts now! Kill all enemies!
[18:02:40]: [Announcement] You won!
[18:02:43]: [Say] (KU_LbNGg3S9) GMC6: da pra tirar agr
[18:02:55]: [Say] (KU_N9ipdSfX) Vapo: recompensa tbm ta melhor
[18:03:16]: [Say] (KU_LbNGg3S9) GMC6: vm limpa?
[18:03:21]: [Say] (KU_N9ipdSfX) Vapo: acho q daria ate pra subir um pouco
[18:03:26]: [Say] (KU_N9ipdSfX) Vapo: mas vamo limpar elas logo
[18:03:41]: [Say] (KU_N9ipdSfX) Vapo: se bem q eu acho q  elas nao deixa o chunk carregado nao
[18:04:32]: [Say] (KU_LbNGg3S9) GMC6: fiz uma reforma meio acidental nos bau
[18:05:26]: [Announcement] Wave 1 starts now! Kill all enemies!
[18:05:34]: [Announcement] Wave 2 starts now! Kill all enemies!
[18:05:42]: [Announcement] Wave 3 starts now! Kill all enemies!
[18:05:42]: [Announcement] Wave 3 starts now! Kill all enemies!
